"","iso3","yearmon","lnFatalities","year","month","OCoDi","HGI4","Vader","Wordscores","Wordfish","ConfliBERT","CAMEO","FI_Score"
"6586","ERI","2008-09",0,2008,9,-0.440933958622113,-3.45940190429842,-0.744621060853469,1.24074716507646,0.636974629938335,0.0723160108872345,-0.106579830540307,-0.0416352895263576
"6587","ERI","2008-10",0,2008,10,-0.176002124148335,1.1531341602884,0.462361724381428,1.24140640911971,0.440050260030113,0.437567702453139,0,-0.0166190406814413
"6588","ERI","2008-11",0,2008,11,0,0,0,0,0,-0.0121247279316957,0,0
"6589","ERI","2008-12",0,2008,12,0,0,0,0,0,-0.0121247279316957,0,0
"6590","ERI","2009-01",0,2009,1,0.0752214809207995,1.1531343524774,0.771488025918877,1.27798377253385,0.624926981922178,0.450062491970551,0.213159661080615,0.0071028054780034
"6591","ERI","2009-02",0,2009,2,1.814940044392,0.494200448542704,-1.10841851223332,1.31967192942949,-0.33358737952565,0.178941167522285,0,0.171376127294387
"6592","ERI","2009-03",0,2009,3,0,0,0,0,0,-0.0121247279316957,0,0
"6593","ERI","2009-04",0,2009,4,1.3949203911063,-1.15313441654041,-1.42707321417187,1.29929227165283,0.38475825053965,-0.392523148378647,0,0.131715675815535
"6594","ERI","2009-05",0,2009,5,0.368277317658035,0,-0.040300447598111,1.30881828787844,0.0381302603237965,0.469488535281577,0.85263864432246,0.0347746696457633
"6595","ERI","2009-06",0,2009,6,0.320520366002134,3.45940248086521,1.33069578716398,1.29705432010703,-0.322204914798492,0.272233250602718,0.213159661080615,0.0302652086024288
"6596","ERI","2009-07",0,2009,7,0,0,0,0,0,-0.0121247279316957,0,0
"6597","ERI","2009-08",0,2009,8,0.92513050916899,-0.546221597672448,-1.53360385472191,1.35467327226713,-0.647412444553968,0.518482988876035,-1.11908822067323,0.0873556591542273
"6598","ERI","2009-09",0,2009,9,0.0115047702043142,0,-0.822722703485467,1.24715470494835,0.523738604105119,0.0190328334540538,0.42631932216123,0.001086340548339
"6599","ERI","2009-10",0,2009,10,0.55723615917899,-2.47100224271352,-1.41848203348235,1.27163353621299,-0.276435664983675,-0.0121247279316957,-5.60609908642017,0.0526171513177919
"6600","ERI","2009-11",0,2009,11,0,0,0,0,0,-0.0121247279316957,0,0
"6601","ERI","2009-12",0,2009,12,2.14729451983995,-1.15313446779083,-1.51595288348708,1.4062171593081,-1.51360282322627,0.389041057361857,-1.17237813594338,0.202758774378086
"6602","ERI","2010-01",0,2010,1,1.38528034354084,-0.988400967685466,-1.49705228597014,1.37113047029224,-0.953044876940495,1.11381454445325,0.0532899152701537,0.130805412127317
"6603","ERI","2010-02",0,2010,2,1.84624754752027,-1.48260134562811,-1.43972568027825,1.42294123340915,-0.946435494449406,1.3812177100789,0,0.174332345411872
"6604","ERI","2010-03",0,2010,3,0.352521568564052,0,0.239147229739178,1.3072228356123,-0.40185399506195,0.30297141081242,0,0.0332869294470211
"6605","ERI","2010-04",0,2010,4,1.36276211846848,-0.864850800393493,-1.03047307288658,1.33907175096926,-0.754519221434014,0.786037427398969,0,0.128679123593231
"6606","ERI","2010-05",0,2010,5,0,0,0,0,0,-0.0121247279316957,0,0
"6607","ERI","2010-06",0,2010,6,-0.344055453517988,1.86275565963384,1.17246185919155,1.23531406007907,0.736067250903495,0.565282953520874,0.532899152701537,-0.0324875146044723
"6608","ERI","2010-07",0,2010,7,1.01569221207896,1.1531341602884,-0.564206266373554,1.2370461838355,0.740417679985416,-0.04747760272843,0.319739491620922,0.0959069685894074
"6609","ERI","2010-08",0,2010,8,-0.31644306875295,-0.691880588423757,0.564206266373554,1.2838166095941,0.586945030678735,-0.281203334707316,0.213159661080615,-0.0298802088805083
"6610","ERI","2010-09",0,2010,9,0.936461007635065,-0.864850800393493,-1.32476006232395,1.26818956589476,-0.782624485348023,0.341652652873203,0.0532899152701537,0.0884255440539687
"6611","ERI","2010-10",0,2010,10,0,0,0,0,0,-0.0121247279316957,0,0
"6612","ERI","2010-11",0,2010,11,0.202082035516183,-1.1531341602884,0.627781003476,1.27260704564545,0.223538795963678,0.223654486721363,0,0.0190816422556437
"6613","ERI","2010-12",0,2010,12,-0.50301820639179,1.72970138457434,0.771488025918877,1.21903996891097,0.779363669863247,-0.0537248362466443,0,-0.0474976087702512
"6614","ERI","2011-01",0,2011,1,-0.125142720637367,1.1531341602884,0.315999246089064,1.25076663286214,0.19436122939233,-0.190683608907381,0,-0.0118166299146812
"6615","ERI","2011-02",0,2011,2,0,0,0,0,0,-0.0121247279316957,0,0
"6616","ERI","2011-03",0,2011,3,0,0,0,0,0,-0.0121247279316957,0,0
"6617","ERI","2011-04",0,2011,4,0,0,0,0,0,-0.0121247279316957,0,0
"6618","ERI","2011-05",0,2011,5,-0.0597773530002303,-1.72970138457434,0,1.2614288746509,0.735629348435053,-0.0166627078757629,0,-0.0056444901795755
"6619","ERI","2011-06",0,2011,6,0.571849763408405,-1.57245605432189,-1.19495513226957,1.27544775637845,-0.156759969372701,-0.0315188655606367,0.266449576350769,0.0539970442274164
"6620","ERI","2011-07",0,2011,7,-0.294769636634768,-0.943473675478298,-1.04734302769509,1.26527800267302,-0.332221551922785,0.837624417014758,-0.373029406891076,-0.0278336901136385
"6621","ERI","2011-08",0,2011,8,-0.199993990115039,0,-0.426747375341237,1.28180557150844,0.502363036675055,-0.144569039479588,0,-0.0188844780928006
"6622","ERI","2011-09",0,2011,9,-0.23061897766149,0,-1.34381686312616,1.26993405916563,1.12377732290781,-0.195634348678242,-0.106579830540307,-0.0217762495209349
"6623","ERI","2011-10",0,2011,10,3.43912008320816,-2.07564176527127,-1.16059040951149,1.46725340431813,-1.6003295155825,0.804547601266359,0,0.324739697590399
"6624","ERI","2011-11",0,2011,11,0.0684258018939143,-1.1531341602884,-1.2611853252215,1.23926183078578,0.446136933047673,0.124494697991092,-0.213159661080615,0.0064611219372375
"6625","ERI","2011-12",0,2011,12,1.44046745811369,-1.48260134562811,-1.42426155503712,1.35145699401401,-0.813575239817339,0.56092345038344,-0.0532899152701537,0.136016467997328
"6626","ERI","2012-01",0,2012,1,0.91893111290664,-3.45940248086521,-1.37989982202214,1.30721961279854,-0.628690215971755,-0.0669794173437774,0.159869745810461,0.0867702797493882
"6627","ERI","2012-02",0,2012,2,-0.0208305145635373,-2.47100224271352,-0.239147229739178,1.28530408917611,-0.966383385041239,0.523546702530023,-0.0532899152701537,-0.0019669260846819
"6628","ERI","2012-03",0,2012,3,0.534120879343062,-0.943473632593135,-1.4603445139331,1.32575429876613,-1.21782541511713,0.725042729395375,0,0.0504344857515944
"6629","ERI","2012-04",0,2012,4,-0.551090940138151,-2.20143847605065,-1.48283778701112,1.2999907987603,-0.017287204986541,-0.100378561629182,-0.479609237431384,-0.0520368876094403
"6630","ERI","2012-05",0,2012,5,-0.733594151038009,0,0.39050821315999,1.28110771320047,1.11640612225442,-0.164422147287465,0.639478983241845,-0.0692697948889125
"6631","ERI","2012-06",0,2012,6,0,0,0,0,0,-0.0121247279316957,0,0
"6632","ERI","2012-07",0,2012,7,-0.160137475543344,1.1531343524774,1.14825034997564,1.2951167045983,-0.637001545768171,0.730030689334914,-0.213159661080615,-0.0151210176215554
"6633","ERI","2012-08",0,2012,8,0,0,0,0,0,-0.0121247279316957,0,0
"6634","ERI","2012-09",0,2012,9,0,0,0,0,0,-0.0121247279316957,0,0
"6635","ERI","2012-10",0,2012,10,1.07289245940263,-1.48260134562811,0.658396847387744,1.28177936671701,-0.890323304433179,0.850718024400332,-0.692768898511999,0.101308114978183
"6636","ERI","2012-11",0,2012,11,-0.61572731158135,-1.92189069423402,-1.06343196607729,1.26441922533108,0.235053727196091,0.115925217352903,0.0532899152701537,-0.0581401917128041
"6637","ERI","2012-12",0,2012,12,0,0,0,0,0,-0.0121247279316957,0,0
"6638","ERI","2013-01",0,2013,1,1.20232250757353,0.494200483842733,-1.2611853252215,1.25565391178231,0.643864837461849,0.60257283672417,0.532899152701537,0.113529576772247
"6639","ERI","2013-02",0,2013,2,-0.283292261314904,0.57656722428596,-1.4603445139331,1.23919306107484,0.534889974575281,0.458865167402165,0.319739491620922,-0.0267499363335066
"6640","ERI","2013-03",0,2013,3,-1.8126096238604,-2.07564176527127,-1.44425557555091,1.24419006690904,0.307511061243221,0.396916248171172,0,-0.171156076804616
"6641","ERI","2013-04",0,2013,4,-0.33991189530256,-1.15313441654041,-1.38786618957061,1.27892680459699,-0.435536423745694,0.00560574907074197,-0.319739491620922,-0.0320962581757142
"6642","ERI","2013-05",0,2013,5,-0.230131612751749,2.3062687049548,-1.03047307288658,1.25570809059677,1.18853683163151,0.258517671214432,0.42631932216123,-0.0217302299782681
"6643","ERI","2013-06",0,2013,6,-0.349017942085242,0.943473632593135,-1.04734302769509,1.26884381678294,0.167058948560772,-0.036644767033631,0.106579830540307,-0.0329560987183258
"6644","ERI","2013-07",0,2013,7,0.310549678218386,0.691880588423757,-1.01625857392756,1.29080682416877,-0.50669492565771,0.682454131851162,-0.106579830540307,0.0293237241362504
"6645","ERI","2013-08",0,2013,8,0,0,0,0,0,-0.0121247279316957,0,0
"6646","ERI","2013-09",0,2013,9,0.707977828805779,-0.691880657611809,-1.33069578716398,1.29646415743847,-0.187512945786889,0.742968919519799,0.586189067971691,0.0668509678244871
"6647","ERI","2013-10",0,2013,10,0,0,0,0,0,-0.0121247279316957,0,0
"6648","ERI","2013-11",0,2013,11,-0.790334796533231,0,0.870677112061514,1.25721504236125,0.569340969761078,-0.0135451077322968,0.586189067971691,-0.074627543270299
"6649","ERI","2013-12",0,2013,12,0,0,0,0,0,-0.0121247279316957,0,0
"6650","ERI","2014-01",0,2014,1,0,0,0,0,0,-0.0121247279316957,0,0
"6651","ERI","2014-02",0,2014,2,0,0,0,0,0,-0.0121247279316957,0,0
"6652","ERI","2014-03",0,2014,3,0,0,0,0,0,-0.0121247279316957,0,0
"6653","ERI","2014-04",0,2014,4,0,0,0,0,0,-0.0121247279316957,0,0
"6654","ERI","2014-05",0,2014,5,0,0,0,0,0,-0.0121247279316957,0,0
"6655","ERI","2014-06",0,2014,6,0,0,0,0,0,-0.0121247279316957,0,0
"6656","ERI","2014-07",0,2014,7,0,0,0,0,0,-0.0121247279316957,0,0
"6657","ERI","2014-08",0,2014,8,0.234913868371691,-1.72970138457434,-0.315999246089064,1.29419952123014,0.253075437499098,0.231206211515298,0.319739491620922,0.0221817955549988
"6658","ERI","2014-09",0,2014,9,0,0,0,0,0,-0.0121247279316957,0,0
"6659","ERI","2014-10",0,2014,10,0.624322987837638,-2.3062687049548,-0.893326588424794,1.29001337699925,-0.630822290343428,0.597124901637686,0,0.0589518404021537
"6660","ERI","2014-11",0,2014,11,0,0,0,0,0,-0.0121247279316957,0,0
"6661","ERI","2014-12",0,2014,12,0,0,0,0,0,-0.0121247279316957,0,0
"6662","ERI","2015-01",0,2015,1,0,0,0,0,0,-0.0121247279316957,0,0
"6663","ERI","2015-02",0,2015,2,0,0,0,0,0,-0.0121247279316957,0,0
"6664","ERI","2015-03",0,2015,3,0,0,0,0,0,-0.0121247279316957,0,0
"6665","ERI","2015-04",0,2015,4,0,0,0,0,0,-0.0121247279316957,0,0
"6666","ERI","2015-05",0,2015,5,0,0,0,0,0,-0.0121247279316957,0,0
"6667","ERI","2015-06",0,2015,6,0,0,0,0,0,-0.0121247279316957,0,0
"6668","ERI","2015-07",0,2015,7,0,0,0,0,0,-0.0121247279316957,0,0
"6669","ERI","2015-08",0,2015,8,0,0,0,0,0,-0.0121247279316957,0,0
"6670","ERI","2015-09",0,2015,9,0,0,0,0,0,-0.0121247279316957,0,0
"6671","ERI","2015-10",0,2015,10,0.0310048258520171,0,-0.564206266373554,1.3210251204524,0.403036579656672,-0.185950801784535,0.266449576350769,0.0029276377466979
"6672","ERI","2015-11",0,2015,11,0,0,0,0,0,-0.0121247279316957,0,0
"6673","ERI","2015-12",0,2015,12,0,0,0,0,0,-0.0121247279316957,0,0
"6674","ERI","2016-01",0,2016,1,2.70887621852806,-1.72970138457434,-0.797573974557964,1.40718968631838,-1.28744081851113,0.63428532338471,-0.532899152701537,0.255786254254321
"6675","ERI","2016-02",0,2016,2,0,0,0,0,0,-0.0121247279316957,0,0
"6676","ERI","2016-03",0,2016,3,-0.430745560263655,-2.07564176527127,-1.26930789605523,1.25920703438399,-0.161481191494718,0.231881316657354,0.266449576350769,-0.0406732476895486
"6677","ERI","2016-04",0,2016,4,0.341344851926647,-2.07564176527127,-1.39552015054854,1.33716428242177,-0.868344829283544,-0.0672779233311078,-0.532899152701537,0.0322315654314969
"6678","ERI","2016-05",0,2016,5,0,0,0,0,0,-0.0121247279316957,0,0
"6679","ERI","2016-06",1.5168707484992,2016,6,1.94492803065547,-2.69064697192763,-1.41239010535705,1.36206445039769,-1.19329725982371,0.303781952103861,-0.639478983241845,0.183650272519989
"6680","ERI","2016-07",0,2016,7,0,0,0,0,0,-0.0121247279316957,0,0
"6681","ERI","2016-08",0,2016,8,0,0,0,0,0,-0.0121247279316957,0,0
"6682","ERI","2016-09",0,2016,9,0,0,0,0,0,-0.0121247279316957,0,0
"6683","ERI","2016-10",0,2016,10,0,0,0,0,0,-0.0121247279316957,0,0
"6684","ERI","2016-11",0,2016,11,0,0,0,0,0,-0.0121247279316957,0,0
"6685","ERI","2016-12",0,2016,12,0,0,0,0,0,-0.0121247279316957,0,0
"6686","ERI","2017-01",0,2017,1,0,0,0,0,0,-0.0121247279316957,0,0
"6687","ERI","2017-02",0,2017,2,0,0,0,0,0,-0.0121247279316957,0,0
"6688","ERI","2017-03",0,2017,3,1.76831354612116,-0.266107951376263,-1.14825034997564,1.35677040478545,-0.91031988437521,0.97283735092704,0.106579830540307,0.166973409569553
"6689","ERI","2017-04",0,2017,4,-0.500231680884023,0,-0.687919268302639,1.30659964906942,0.946028460122235,0.0312530333464594,-0.106579830540307,-0.0472344904641652
"6690","ERI","2017-05",0,2017,5,0,0,0,0,0,-0.0121247279316957,0,0
"6691","ERI","2017-06",0,2017,6,0.712832042664874,-3.45940276914868,-1.3124200027881,1.22163400727914,-0.173420590472297,0.339543920411782,-0.383687389945107,0.0673093280743482
"6692","ERI","2017-07",0,2017,7,0.916304224015724,0.864850800393493,-0.040300447598111,1.27769297460574,0.795432732132079,0.843435055257264,-0.0532899152701537,0.0865222351672276
"6693","ERI","2017-08",0,2017,8,0,0,0,0,0,-0.0121247279316957,0,0
"6694","ERI","2017-09",0,2017,9,0,0,0,0,0,-0.0121247279316957,0,0
"6695","ERI","2017-10",0,2017,10,0,0,0,0,0,-0.0121247279316957,0,0
"6696","ERI","2017-11",0,2017,11,-0.683728211615197,0,-1.52345064117975,1.31182285390707,-0.659200811605493,0.281454910916748,-0.746058813782152,-0.0645611921950748
"6697","ERI","2017-12",0,2017,12,0,0,0,0,0,-0.0121247279316957,0,0
"6698","ERI","2018-01",0,2018,1,-0.559429122180027,1.1531341602884,-0.497038853710036,1.29639256600532,-0.566592471222211,-0.256279799777722,-0.554215118809599,-0.0528242223489143
"6699","ERI","2018-02",0,2018,2,0,0,0,0,0,-0.0121247279316957,0,0
"6700","ERI","2018-03",0,2018,3,0,0,0,0,0,-0.0121247279316957,0,0
"6701","ERI","2018-04",0,2018,4,0,0,0,0,0,-0.0121247279316957,0,0
"6702","ERI","2018-05",0,2018,5,0,0,0,0,0,-0.0121247279316957,0,0
"6703","ERI","2018-06",0,2018,6,0.73691801090388,2.07564197283543,0.822722703485467,1.25981141705362,0.440268054653254,0.450727013873088,-0.106579830540307,0.0695836511142144
"6704","ERI","2018-07",0,2018,7,-0.492111385231409,2.16212713611666,1.46721745848472,1.24849334709288,0.550186773789333,0.333004686227149,1.65198737337477,-0.0464677296966509
"6705","ERI","2018-08",0,2018,8,-0.707907569172571,-1.72970160078699,0.040300447598111,1.27205073240982,-0.483381606073025,0.194675061567772,0.42631932216123,-0.0668443335426102
"6706","ERI","2018-09",0,2018,9,-0.486957101497701,2.47100224271352,1.42972867002136,1.24218267095313,0.662241226886912,0.042989728706775,0.532899152701537,-0.0459810352804972
"6707","ERI","2018-10",0,2018,10,0.0253874205102292,1.72970160078699,-1.13544168058399,1.29102260349858,0.920255230424602,-0.168744846549852,0.213159661080615,0.0023972129671615
"6708","ERI","2018-11",0,2018,11,0.0791889597661246,-1.72970138457434,-0.040300447598111,1.2610429949033,-0.112742178699713,0.138780347533768,0.213159661080615,0.0074774355721132
"6709","ERI","2018-12",0,2018,12,0.744599782735571,0.610482958324421,-1.46877949133736,1.27169666369443,-0.472429431152493,0.65074252468421,-0.0532899152701537,0.0703090041700038
"6710","ERI","2019-01",0,2019,1,-0.422215522203499,0,-0.870677112061514,1.24312028413437,0.234061284687847,0.236337071573146,0.213159661080615,-0.0398677969018269
"6711","ERI","2019-02",0,2019,2,-1.53593189489677,3.45940276914868,0.994858723846391,1.24077077236811,0.47730425348519,-0.0320182367433977,0.42631932216123,-0.14503071919575
"6712","ERI","2019-03",0,2019,3,-0.232364126923533,3.4594030574322,1.12216440133655,1.24625715668107,0.495307084259662,-0.0329555394457931,0.85263864432246,-0.0219410356377015
"6713","ERI","2019-04",0,2019,4,-0.109872550438912,3.45940190429842,0,1.20736007241031,-0.0198307714766462,0.367369303394598,0,-0.0103747406138068
"6714","ERI","2019-05",0,2019,5,0.153943714066152,0,-0.353488034552423,1.29861266802205,-0.136533046843459,0.0895043387250807,-0.0532899152701537,0.0145361702825889
"6715","ERI","2019-06",0,2019,6,0.863658682920815,3.4594001745992,1.12216440133655,1.25178345219731,0.930103398952467,-0.631185753446144,0,0.0815511679520649
"6716","ERI","2019-07",0,2019,7,-0.24932535159627,2.3062687049548,1.16059040951149,1.24111194851756,1.18366848939551,-0.125278649259698,0,-0.0235426031426807
"6717","ERI","2019-08",0,2019,8,-1.03741919496066,1.1531341602884,0,1.31105648060058,-0.0301958147958476,-0.468739845842591,0,-0.097958543899326
"6718","ERI","2019-09",0,2019,9,-0.364426048813522,3.45940248086521,0.893326588424794,1.30725335415736,0.454545553671627,0.223620532405544,0.85263864432246,-0.034411012707463
"6719","ERI","2019-10",0,2019,10,0.583567521539203,3.4594001745992,0.627781003476,1.3476800030819,0.0130673426271835,-0.0346521412115006,0.42631932216123,0.0551034962092509
"6720","ERI","2019-11",0,2019,11,0,0,0,0,0,-0.0121247279316957,0,0
"6721","ERI","2019-12",0,2019,12,0,0,0,0,0,-0.0121247279316957,0,0
"6722","ERI","2020-01",0,2020,1,-0.949349706319896,3.45940248086521,1.01313450822228,1.2802849515717,-0.185424610099921,-0.276971106018764,0.319739491620922,-0.0896425623644609
"6723","ERI","2020-02",0,2020,2,0.0575459113715345,-0.266107951376263,0.822722703485467,1.28782402939449,0.499475960059686,0.618809519664503,0.319739491620922,0.0054337857952676
"6724","ERI","2020-03",0,2020,3,0,0,0,0,0,-0.0121247279316957,0,0
"6725","ERI","2020-04",0,2020,4,-1.60233481161216,0,-1.06343196607729,1.23505341506595,0.866073020561982,-0.255585234374191,0.159869745810461,-0.151300829739014
"6726","ERI","2020-05",0,2020,5,0,0,0,0,0,-0.0121247279316957,0,0
"6727","ERI","2020-06",0,2020,6,-0.738172781219867,-0.823667492682351,-1.43222792258558,1.24459688790056,-0.308660837473301,0.819112601426002,-2.078306695536,-0.0697021330872483
"6728","ERI","2020-07",0,2020,7,-0.584864555432677,1.55673159638143,1.50314421409543,1.24231901678954,0.86812660767928,0.623183182648716,0.373029406891076,-0.0552259689302204
"6729","ERI","2020-08",0,2020,8,-0.76821852751421,-1.53751264080457,-1.52626230031451,1.26156358448371,0.402224907788443,0.326134029541802,-0.213159661080615,-0.0725392095281503
"6730","ERI","2020-09",0,2020,9,0.233612572487488,0.781155634091612,0.0862242134657258,1.29444205022915,-0.282950838965714,1.13121321432311,-0.532899152701537,0.0220589203945835
"6731","ERI","2020-10",0,2020,10,0.281448174983708,1.08106360184157,1.44425557555091,1.25226279865208,0.685985164550396,0.542155989461581,-0.0532899152701537,0.0265758080614387
"6732","ERI","2020-11",0,2020,11,0.9460791777711,-0.432425427223332,-1.4464424215446,1.2709693053183,-0.590332823859967,0.995522363594668,-1.27895796648369,0.0893337419609273
"6733","ERI","2020-12",0,2020,12,1.34555091107364,-1.06443184644474,-1.52391925103555,1.29944349043735,-1.02421486086676,1.78871288825009,0.106579830540307,0.127053951412749
"6734","ERI","2021-01",0,2021,1,0.80520663887111,-0.192189085439157,-1.50236319766911,1.28036391915975,-0.287245449487533,1.5423689620767,1.4921176275643,0.0760318203721645
"6735","ERI","2021-02",0,2021,2,0.887740499468929,-0.159664780651282,-1.55234824895359,1.27286255883735,-0.21807931680419,1.52453588100688,-0.106579830540307,0.0838250989675725
"6736","ERI","2021-03",0,2021,3,1.51546095989897,0.150408850382389,-1.53797754670931,1.28531723229325,-0.343506513954807,1.75901649405962,0.586189067971691,0.143097746493506
"6737","ERI","2021-04",0,2021,4,1.71894698805379,0.34594034610292,-1.41551417106233,1.27723292181675,-0.611151735612851,1.63337590973497,0.213159661080615,0.162311961074006
"6738","ERI","2021-05",0,2021,5,1.49424686489431,-0.601635401529556,-1.54219503541143,1.29491790529788,-0.536496978865637,1.46570467859884,0.213159661080615,0.141094600738258
"6739","ERI","2021-06",0,2021,6,1.05118590371341,-1.00434295811779,-1.53704032699772,1.25211947148187,-0.112253312174214,1.59481785540952,-0.532899152701537,0.0992584685105688
"6740","ERI","2021-07",0,2021,7,0.951643409611932,-0.943473689773354,-1.54875557339252,1.28246138682151,-1.11633144858268,1.49989422963579,-1.81185711918523,0.0898591458205184
"6741","ERI","2021-08",0,2021,8,1.47042042019568,-1.15313450195777,-1.51813972948078,1.28289994214704,-0.839847821686655,2.05019454080815,0.586189067971691,0.138844783267835
"6742","ERI","2021-09",0,2021,9,0.449062610124163,-1.72970174492878,-1.54813076025147,1.29221447794778,0.29937516115159,1.05696906267,-0.106579830540307,0.042402839296859
"6743","ERI","2021-10",0,2021,10,0.0662207666500986,2.16212713611666,-1.18308368258951,1.25714768454488,0.510602184326321,0.234749650141552,0,0.0062529109818396
"6744","ERI","2021-11",0,2021,11,0.237927815518649,-0.247100250746375,-1.53329144815139,1.26343166251679,0.94527674811233,0.763397327537276,-0.319739491620922,0.022466388201192
"6745","ERI","2021-12",0,2021,12,0.640131087386205,-0.128126055773086,0.716660672791214,1.23565582492281,-0.26533944698057,0.906684716189644,-1.22566805121354,0.0604445238045
"6746","ERI","2022-01",0,2022,1,1.55178619299349,-0.57656722428596,-1.39552015054854,1.35098132199621,-0.797780383895061,NA,-1.11908822067323,0.146527764906534
"6747","ERI","2022-02",0,2022,2,1.57463050817378,-2.47100247804705,-1.52157620175659,1.3553760692951,-1.62346864185609,NA,-0.746058813782152,0.148684844573372
"6748","ERI","2022-03",0,2022,3,2.29467118054218,0.943473632593135,-1.21573016920968,1.21751703473181,1.7265617443395,NA,-0.213159661080615,0.216674849150235
"6749","ERI","2022-04",0,2022,4,0.358400712530739,-0.16473349853647,-0.716660672791214,1.2358001434248,0.353182883418747,NA,-2.26482139898153,0.0338420689558607
"6750","ERI","2022-05",0,2022,5,0.957697327046688,0,-1.38396110743901,1.32509823373452,-1.12668024619754,NA,-5.6487310186363,0.0904307883539091
"6751","ERI","2022-06",0,2022,6,0.789549373813144,-1.35367962401368,-1.50767410936809,1.26884534355669,-0.625727875030428,NA,-4.15661339107199,0.0745533795509665
"6752","ERI","2022-07",0,2022,7,-0.471586031260623,0.288283624154797,1.40254929838542,1.24397268880296,-0.220144466192461,NA,-3.64503020447852,-0.0445296184704819
"6753","ERI","2022-08",0,2022,8,0.8765110334835,-0.943473689773354,-1.42144989590236,1.27512251024201,-0.369318741015393,NA,-4.2631932216123,0.0827647540828402
"6754","ERI","2022-09",0,2022,9,1.68964067593975,-0.691880714220225,-1.481588160729,1.29066679030083,-0.501026423997717,NA,-3.09081508566892,0.159544705874088
"6755","ERI","2022-10",0,2022,10,2.19322659671151,-0.943473701209398,-1.54078920584406,1.27468880173544,-0.682286696094896,NA,-4.52964279796307,0.207095921204042
"6756","ERI","2022-11",0,2022,11,0.363632600658316,1.50408850382389,1.46456200263523,1.24974367374007,0.061813581622215,NA,-4.68951254377353,0.0343360911845905
"6757","ERI","2022-12",0,2022,12,1.16761172305013,-0.111593662013087,1.34725333540197,1.29975660205453,-0.609829652507691,NA,-1.385537797024,0.110252003033461
"6758","ESP","2003-08",0,2003,8,0,0,0,0,0,-0.0382018359688168,0,0
"6759","ESP","2003-09",0,2003,9,-0.0775726836050984,-0.691880657611809,-1.50767410936809,1.27099412765421,-0.084904115756077,0.181185336133091,-0.85263864432246,-0.0073248183272787
"6760","ESP","2003-10",0,2003,10,0.716840854668951,0.546221597672448,-1.34725333540197,1.25352889638,0.115180578871417,0.13898142322133,-0.319739491620922,0.0676878610613925
"6761","ESP","2003-11",0,2003,11,0.903695671026077,0.79832385412879,-0.596384143137937,1.25050533549678,0.870388797281407,-0.184343456891509,-0.746058813782152,0.0853316696778449
"6762","ESP","2003-12",0,2003,12,1.0168147479159,0.432425427223332,-1.4464424215446,1.2461006834914,0.291784756717532,0.710396053597785,-0.639478983241845,0.0960129642916223
"6763","ESP","2004-01",0,2004,1,0.759822616003976,0.691880588423757,-1.07905229460369,1.24541404737246,0.565546364988963,0.516265844171568,-0.106579830540307,0.0717464236704708
"6764","ESP","2004-02",0,2004,2,1.20816154421838,-0.864850800393493,-1.28477202129637,1.27766175988491,-0.262593955376258,0.808685208171338,0.266449576350769,0.114080929138083
"6765","ESP","2004-03",2.44773009244279,2004,3,1.87546928448114,-0.16473349853647,-1.52345064117975,1.25947307100088,-0.395697693864887,0.679818230932613,-0.213159661080615,0.177091614583678
"6766","ESP","2004-04",0,2004,4,5.11969770139988,-2.47100224271352,-1.52548128388819,1.51134723220203,-2.18047129366151,0.297310614824284,0,0.483428622171269
"6767","ESP","2004-05",0,2004,5,2.4566995121503,0,-0.353488034552423,1.28047685676915,-0.43749966695841,0.242082650743242,-0.373029406891076,0.23197441128661
"6768","ESP","2004-06",0,2004,6,0.0287235639886506,0.384378138846804,-0.627781003476,1.25703333279883,0.349282833294065,0.17236180497684,0,0.0027122290753778
"6769","ESP","2004-07",0,2004,7,-0.117802145764547,-1.92189069423402,-1.43722642771403,1.3317371021899,-0.949700496145076,0.140955036151058,-0.373029406891076,-0.0111234944594878
"6770","ESP","2004-08",0,2004,8,3.05028586626546,0,0,1.24431933163169,-1.30897876063975,0.51924246090642,0,0.288023938045015
"6771","ESP","2004-09",0,2004,9,0,0,0,0,0,-0.0382018359688168,0,0
"6772","ESP","2004-10",0,2004,10,0.376355165432166,0.494200448542704,-0.936282491872393,1.25674008503346,-0.536033647545319,0.281315135932325,0.106579830540307,0.0355374222626785
"6773","ESP","2004-11",0,2004,11,0.226976530930142,-1.29727628167,-1.49502164326171,1.31021322640961,-0.752135567655184,0.332487039753942,-0.159869745810461,0.0214323106582582
"6774","ESP","2004-12",0,2004,12,1.81343070246517,-1.1531343524774,0.531091169897587,1.27049287346308,-0.347891274655066,0.734890536375017,0.213159661080615,0.171233607338985
"6775","ESP","2005-01",0,2005,1,1.5901782938893,-3.45940276914868,-0.658396847387744,1.2745547858242,-0.590042995727146,1.22040330412562,0,0.150152947782711
"6776","ESP","2005-02",0,2005,2,-0.836608650495302,-1.38376138441168,-1.51485946049023,1.23212277254133,0.669541236288344,0.319349223157304,-0.0532899152701537,-0.0789969624759138
"6777","ESP","2005-03",0,2005,3,-0.465876182798871,-1.92189069423402,-1.33069578716398,1.23636629095925,-0.13126188313526,0.378907262520297,0,-0.0439904647282762
"6778","ESP","2005-04",0,2005,4,-0.740743910649091,0.691880657611809,-0.199940205137915,1.22397500723066,1.25154513976195,0.367282913671016,-0.373029406891076,-0.0699449125695318
